workerid,rt,effect,cause,language,age,gender,other_gender,quantifier,object_level,response,object,num_objects,slide_number_in_experiment,enjoyment,asses,comments,trial,Item,ProportionResponse,PriorExpectation
32,13595,had the letter Z in them,wrote __,english,34,M,M,Some,object_high,4,novels,15,20,2,Yes,NA,18,had the letter Z in them novels,0.26666666666666666,12.417127900629465
32,12178,rolled,pushed __,english,34,F,F,Some,object_mid,8,shopping carts,15,21,2,Yes,NA,19,rolled shopping carts,0.5333333333333333,13.115460824610237
32,13930,sank,threw __ into a pool,english,34,M,F,long_filler,object_mid,0,cups,15,22,2,Yes,NA,20,sank cups,0,6.20158939454454
32,5941,stuck to the wall,threw __ against a wall,english,34,M,F,Some,object_high,7,pieces of gum,15,23,2,Yes,NA,21,stuck to the wall pieces of gum,0.4666666666666667,7.253162612975175
32,8273,rhymed,wrote __,english,34,F,F,None,object_low,0,poems,15,24,2,Yes,NA,22,rhymed poems,0,9.78994930986818
32,9262,froze,put __ in the freezer,english,34,M,F,short_filler,object_low,15,bottles of hand soap,15,25,2,Yes,NA,23,froze bottles of hand soap,1,10.935477411822802
32,7055,exploded,heated up __ in a microwave,english,34,M,F,short_filler,object_mid,15,balls of tin foil,15,26,2,Yes,NA,24,exploded balls of tin foil,1,11.403316050279962
32,5739,burnt,threw __ into a fire,english,34,F,F,long_filler,object_high,15,matches,15,27,2,Yes,NA,25,burnt matches,1,14.323536207549443
32,6257,fell down,punched __,english,34,M,F,short_filler,object_low,15,shelves,15,28,2,Yes,NA,26,fell down shelves,1,6.721416845326691
32,7214,dissolved,put __ in a bucket of water,english,34,F,F,None,object_mid,0,oreos,15,29,2,Yes,NA,27,dissolved oreos,0,10.873526102810693
32,5674,stopped,pressed the brakes on __,english,34,M,F,Some,object_mid,15,motorcycles,15,30,2,Yes,NA,28,stopped motorcycles,1,13.219713304516466
32,5946,ate the seeds,left seeds out for __,english,34,M,F,All,object_low,15,dogs,15,31,2,Yes,NA,29,ate the seeds dogs,1,6.344011650905836
32,7023,honked,cut off __,english,34,M,M,long_filler,object_mid,8,bus drivers,15,32,2,Yes,NA,30,honked bus drivers,0.5333333333333333,10.112891699999901
33,5838,dissolved,put __ in a bucket of water,English,21,M,F,All,object_mid,15,oreos,15,3,2,Yes,NA,1,dissolved oreos,1,10.873526102810693
33,6725,honked,cut off __,English,21,F,F,Some,object_high,5,taxi drivers,15,4,2,Yes,NA,2,honked taxi drivers,0.3333333333333333,11.196844691877397
33,5896,rolled,pushed __,English,21,F,M,short_filler,object_low,15,toy cars,15,5,2,Yes,NA,3,rolled toy cars,1,13.15225908088078
33,4319,rhymed,wrote __,English,21,F,F,Some,object_high,5,limericks,15,6,2,Yes,NA,4,rhymed limericks,0.3333333333333333,12.14705218576939
33,3912,ripped,used __ as dog toys,English,21,F,F,None,object_mid,0,shirts,15,7,2,Yes,NA,5,ripped shirts,0,10.860010931867507
33,3095,beeped,left the lights on in __,English,21,M,F,Some,object_mid,5,old cars,15,8,2,Yes,NA,6,beeped old cars,0.3333333333333333,3.376453592389398
33,4300,decomposed,put __ in a compost pile for a month,English,21,F,M,All,object_high,15,banana peels,15,9,2,Yes,NA,7,decomposed banana peels,1,13.147252019709121
33,5973,lit up,pressed the 'on' button on __,English,21,F,F,long_filler,object_high,15,flashlights,15,10,2,Yes,NA,8,lit up flashlights,1,12.642749860431877
33,3487,blew away,left __ on a table on a windy day,English,21,M,M,None,object_low,0,backpacks,15,11,2,Yes,NA,9,blew away backpacks,0,3.1859673290741206
33,3681,ran out of batteries,left __ on (and unplugged) all day,English,21,F,F,Some,object_mid,5,bike lights,15,12,2,Yes,NA,10,ran out of batteries bike lights,0.3333333333333333,11.54386203761813
33,3376,exploded,lit __,English,21,F,F,None,object_mid,0,fireworks,15,13,2,Yes,NA,11,exploded fireworks,0,12.834754345666402
33,4503,melted,left __ in the hot sun,English,21,F,F,long_filler,object_high,15,ice cubes,15,14,2,Yes,NA,12,melted ice cubes,1,14.08769806047017
33,3559,were green,saw __,English,21,M,M,All,object_mid,15,bananas,15,15,2,Yes,NA,13,were green bananas,1,5.5415456638101155
33,5380,stuck,glued __ to a piece of paper,English,21,M,M,short_filler,object_mid,15,sequins,15,16,2,Yes,NA,14,stuck sequins,1,12.652303924869136
33,4099,laughed,told a joke to __,English,21,F,F,Some,object_mid,5,comedians,15,17,2,Yes,NA,15,laughed comedians,0.3333333333333333,8.440146775068634
33,6824,exploded,heated up __ in a microwave,English,21,M,F,long_filler,object_mid,10,balls of tin foil,15,18,2,Yes,NA,16,exploded balls of tin foil,0.6666666666666666,11.403316050279962
33,6408,flashed,took a picture with __,English,21,F,M,Some,object_mid,5,phones,15,19,2,Yes,NA,17,flashed phones,0.3333333333333333,9.01407984535733
33,3760,popped,poked __ with a pin,English,21,M,F,Some,object_mid,15,balloons,15,20,2,Yes,NA,18,popped balloons,1,14.185919225153699
33,14927,got stained,spilled red nail polish on __,English,21,M,M,short_filler,object_low,15,white tablecloths,15,21,2,Yes,NA,19,got stained white tablecloths,1,13.882496788490633
33,10767,froze,put __ in the freezer,English,21,F,F,long_filler,object_mid,15,chocolate bars,15,22,2,Yes,NA,20,froze chocolate bars,1,13.981233371629443
33,4736,fell down,punched __,English,21,M,M,None,object_high,0,card towers,15,23,2,Yes,NA,21,fell down card towers,0,13.763283883931667
33,2735,sank,threw __ into a pool,English,21,M,M,All,object_mid,15,cups,15,24,2,Yes,NA,22,sank cups,1,6.20158939454454
33,12097,ate the seeds,left seeds out for __,English,21,M,M,Some,object_high,5,birds,15,25,2,Yes,NA,23,ate the seeds birds,0.3333333333333333,12.365944808737018
33,3726,burnt,threw __ into a fire,English,21,F,F,All,object_mid,15,books,15,26,2,Yes,NA,24,burnt books,1,14.051080994101962
33,6161,stopped,pressed the brakes on __,English,21,M,F,Some,object_low,5,bicycles,15,27,2,Yes,NA,25,stopped bicycles,0.3333333333333333,13.402223753015846
33,4593,had the letter Z in them,wrote __,English,21,F,F,Some,object_high,5,novels,15,28,2,Yes,NA,26,had the letter Z in them novels,0.3333333333333333,12.417127900629465
33,3510,reflected the sunlight,placed __ in the sun,English,21,M,F,short_filler,object_mid,15,diamonds,15,29,2,Yes,NA,27,reflected the sunlight diamonds,1,14.033830597116333
33,8186,stuck to the wall,threw __ against a wall,English,21,M,F,long_filler,object_low,10,baseballs,15,30,2,Yes,NA,28,stuck to the wall baseballs,0.6666666666666666,2.260884648323793
33,3672,landed flat,tossed __,English,21,M,F,short_filler,object_high,15,coins,15,31,2,Yes,NA,29,landed flat coins,1,12.937387615808788
33,3574,broke,ran __ over with a car,English,21,M,F,None,object_mid,0,boxes,15,32,2,Yes,NA,30,broke boxes,0,13.227516378151478
34,18921,were green,saw __,English,34,M,F,All,object_mid,15,bananas,15,3,1,Yes,NA,1,were green bananas,1,5.5415456638101155
34,16958,reflected the sunlight,placed __ in the sun,English,34,F,M,Some,object_mid,5,diamonds,15,4,1,Yes,NA,2,reflected the sunlight diamonds,0.3333333333333333,14.033830597116333
34,11288,stuck,glued __ to a piece of paper,English,34,F,M,Some,object_mid,5,sequins,15,5,1,Yes,NA,3,stuck sequins,0.3333333333333333,12.652303924869136
34,8895,honked,cut off __,English,34,F,F,Some,object_high,5,taxi drivers,15,6,1,Yes,NA,4,honked taxi drivers,0.3333333333333333,11.196844691877397
34,8767,burnt,threw __ into a fire,English,34,M,M,None,object_high,0,matches,15,7,1,Yes,NA,5,burnt matches,0,14.323536207549443
34,8862,melted,left __ in the hot sun,English,34,F,M,None,object_high,0,ice cubes,15,8,1,Yes,NA,6,melted ice cubes,0,14.08769806047017
34,7175,exploded,heated up __ in a microwave,English,34,M,M,All,object_high,15,eggs,15,9,1,Yes,NA,7,exploded eggs,1,9.615133869640113
34,25032,ate the seeds,left seeds out for __,English,34,M,F,short_filler,object_low,0,dogs,15,10,1,Yes,NA,8,ate the seeds dogs,0,6.344011650905836
34,9053,rhymed,wrote __,English,34,F,M,Some,object_high,5,limericks,15,11,1,Yes,NA,9,rhymed limericks,0.3333333333333333,12.14705218576939
34,11791,beeped,left the lights on in __,English,34,F,F,short_filler,object_high,0,new cars,15,12,1,Yes,NA,10,beeped new cars,0,9.052822868614953
34,7416,decomposed,put __ in a compost pile for a month,English,34,M,M,None,object_high,0,banana peels,15,13,1,Yes,NA,11,decomposed banana peels,0,13.147252019709121
34,21102,broke,ran __ over with a car,English,34,F,F,short_filler,object_high,10,sunglasses,15,14,1,Yes,NA,12,broke sunglasses,0.6666666666666666,14.107479459023798
34,31654,ran out of batteries,left __ on (and unplugged) all day,English,34,F,M,long_filler,object_mid,15,bike lights,15,15,1,Yes,NA,13,ran out of batteries bike lights,1,11.54386203761813
34,7695,froze,put __ in the freezer,English,34,F,F,All,object_low,15,bottles of hand soap,15,16,1,Yes,NA,14,froze bottles of hand soap,1,10.935477411822802
34,10249,popped,poked __ with a pin,English,34,M,M,long_filler,object_low,3,eggs,15,17,1,Yes,NA,15,popped eggs,0.2,8.683263088658803
34,13340,got stained,spilled red nail polish on __,English,34,F,F,Some,object_high,5,white carpets,15,18,1,Yes,NA,16,got stained white carpets,0.3333333333333333,14.128146496766012
34,5559,had the letter Z in them,wrote __,English,34,M,M,None,object_high,0,novels,15,19,1,Yes,NA,17,had the letter Z in them novels,0,12.417127900629465
34,7384,fell down,punched __,English,34,F,F,All,object_high,15,card towers,15,20,1,Yes,NA,18,fell down card towers,1,13.763283883931667
34,9799,blew away,left __ on a table on a windy day,English,34,M,M,Some,object_low,5,backpacks,15,21,1,Yes,NA,19,blew away backpacks,0.3333333333333333,3.1859673290741206
34,11175,laughed,told a joke to __,English,34,F,F,long_filler,object_low,7,lawyers,15,22,1,Yes,NA,20,laughed lawyers,0.4666666666666667,8.501712492528245
34,15679,lit up,pressed the 'on' button on __,English,34,M,M,Some,object_low,5,cd-players,15,23,1,Yes,NA,21,lit up cd-players,0.3333333333333333,12.391837229251065
34,6111,rolled,pushed __,English,34,M,M,None,object_high,0,wheelchairs,15,24,1,Yes,NA,22,rolled wheelchairs,0,14.081890892791053
34,10744,flashed,took a picture with __,English,34,M,M,long_filler,object_high,0,cameras,15,25,1,Yes,NA,23,flashed cameras,0,9.940973957313002
34,6262,dissolved,put __ in a bucket of water,English,34,F,F,Some,object_high,5,sugar cubes,15,26,1,Yes,NA,24,dissolved sugar cubes,0.3333333333333333,14.137852924451185
34,32638,sank,threw __ into a pool,English,34,M,F,short_filler,object_high,15,marbles,15,27,1,Yes,NA,25,sank marbles,1,13.753390342917251
34,13461,ripped,used __ as dog toys,English,34,F,M,long_filler,object_high,7,books,15,28,1,Yes,NA,26,ripped books,0.4666666666666667,12.65668880089622
34,5919,exploded,lit __,English,34,M,F,All,object_low,15,candles,15,29,1,Yes,NA,27,exploded candles,1,1.159048787109265
34,5664,landed flat,tossed __,English,34,F,F,Some,object_low,5,notebooks,15,30,1,Yes,NA,28,landed flat notebooks,0.3333333333333333,12.070264558564942
34,8199,stopped,pressed the brakes on __,English,34,M,M,short_filler,object_mid,15,motorcycles,15,31,1,Yes,NA,29,stopped motorcycles,1,13.219713304516466
34,7553,stuck to the wall,threw __ against a wall,English,34,F,M,Some,object_low,5,baseballs,15,32,1,Yes,NA,30,stuck to the wall baseballs,0.3333333333333333,2.260884648323793
35,12127,exploded,heated up __ in a microwave,English,31,M,F,Some,object_mid,8,balls of tin foil,15,3,2,Yes,NA,1,exploded balls of tin foil,0.5333333333333333,11.403316050279962
35,13493,laughed,told a joke to __,English,31,F,M,long_filler,object_mid,11,comedians,15,4,2,Yes,NA,2,laughed comedians,0.7333333333333333,8.440146775068634
35,5357,popped,poked __ with a pin,English,31,F,F,Some,object_low,8,eggs,15,5,2,Yes,NA,3,popped eggs,0.5333333333333333,8.683263088658803
35,14337,froze,put __ in the freezer,English,31,F,F,long_filler,object_mid,15,chocolate bars,15,6,2,Yes,NA,4,froze chocolate bars,1,13.981233371629443
35,3934,exploded,lit __,English,31,F,F,All,object_high,15,gas tanks,15,7,2,Yes,NA,5,exploded gas tanks,1,12.966228825360377
35,5301,sank,threw __ into a pool,English,31,M,F,short_filler,object_high,15,marbles,15,8,2,Yes,NA,6,sank marbles,1,13.753390342917251
35,7698,flashed,took a picture with __,English,31,M,M,short_filler,object_low,0,webcams,15,9,2,Yes,NA,7,flashed webcams,0,6.31436691074992
35,5181,burnt,threw __ into a fire,English,31,F,F,long_filler,object_high,15,matches,15,10,2,Yes,NA,8,burnt matches,1,14.323536207549443
35,7866,ate the seeds,left seeds out for __,English,31,M,M,None,object_low,0,dogs,15,11,2,Yes,NA,9,ate the seeds dogs,0,6.344011650905836
35,9526,had the letter Z in them,wrote __,English,31,M,F,short_filler,object_mid,2,love notes,15,12,2,Yes,NA,10,had the letter Z in them love notes,0.13333333333333333,5.775082649817127
35,7751,ran out of batteries,left __ on (and unplugged) all day,English,31,F,F,None,object_high,0,laptops,15,13,2,Yes,NA,11,ran out of batteries laptops,0,12.969289999403273
35,6984,broke,ran __ over with a car,English,31,F,F,Some,object_high,8,sunglasses,15,14,2,Yes,NA,12,broke sunglasses,0.5333333333333333,14.107479459023798
35,5630,ripped,used __ as dog toys,English,31,F,M,None,object_mid,0,shirts,15,15,2,Yes,NA,13,ripped shirts,0,10.860010931867507
35,10855,blew away,left __ on a table on a windy day,English,31,F,M,short_filler,object_mid,15,hats,15,16,2,Yes,NA,14,blew away hats,1,11.052387485109298
35,6503,got stained,spilled red nail polish on __,English,31,F,F,Some,object_high,8,white carpets,15,17,2,Yes,NA,15,got stained white carpets,0.5333333333333333,14.128146496766012
35,11903,stopped,pressed the brakes on __,English,31,M,M,long_filler,object_mid,15,motorcycles,15,18,2,Yes,NA,16,stopped motorcycles,1,13.219713304516466
35,8653,dissolved,put __ in a bucket of water,English,31,F,M,long_filler,object_low,0,carrots,15,19,2,Yes,NA,17,dissolved carrots,0,1.2853167551527385
35,5219,beeped,left the lights on in __,English,31,M,F,Some,object_low,8,houses,15,20,2,Yes,NA,18,beeped houses,0.5333333333333333,3.3887985484645995
35,7382,rhymed,wrote __,English,31,M,M,Some,object_low,8,poems,15,21,2,Yes,NA,19,rhymed poems,0.5333333333333333,9.78994930986818
35,4836,lit up,pressed the 'on' button on __,English,31,F,M,All,object_low,15,cd-players,15,22,2,Yes,NA,20,lit up cd-players,1,12.391837229251065
35,5060,were green,saw __,English,31,F,M,All,object_mid,15,bananas,15,23,2,Yes,NA,21,were green bananas,1,5.5415456638101155
35,6819,reflected the sunlight,placed __ in the sun,English,31,M,M,All,object_low,15,phone screens,15,24,2,Yes,NA,22,reflected the sunlight phone screens,1,13.200526028593703
35,8491,landed flat,tossed __,English,31,M,M,Some,object_low,8,notebooks,15,25,2,Yes,NA,23,landed flat notebooks,0.5333333333333333,12.070264558564942
35,5537,fell down,punched __,English,31,M,M,Some,object_mid,8,block towers,15,26,2,Yes,NA,24,fell down block towers,0.5333333333333333,12.263438501967169
35,6632,decomposed,put __ in a compost pile for a month,English,31,M,F,short_filler,object_mid,15,pinecones,15,27,2,Yes,NA,25,decomposed pinecones,1,9.491784817341596
35,6017,stuck to the wall,threw __ against a wall,English,31,F,F,None,object_low,0,baseballs,15,28,2,Yes,NA,26,stuck to the wall baseballs,0,2.260884648323793
35,4023,rolled,pushed __,English,31,M,M,Some,object_high,8,wheelchairs,15,29,2,Yes,NA,27,rolled wheelchairs,0.5333333333333333,14.081890892791053
35,6345,honked,cut off __,English,31,M,M,All,object_low,15,bicyclists,15,30,2,Yes,NA,28,honked bicyclists,1,5.317873569706685
35,5220,stuck,glued __ to a piece of paper,English,31,M,M,Some,object_mid,8,sequins,15,31,2,Yes,NA,29,stuck sequins,0.5333333333333333,12.652303924869136
35,6570,melted,left __ in the hot sun,English,31,F,M,None,object_mid,0,crayons,15,32,2,Yes,NA,30,melted crayons,0,13.231037108035327
36,13408,popped,poked __ with a pin,English,36,M,M,long_filler,object_mid,15,balloons,15,3,1,Yes,NA,1,popped balloons,1,14.185919225153699
36,9181,dissolved,put __ in a bucket of water,English,36,F,F,short_filler,object_low,0,carrots,15,4,1,Yes,NA,2,dissolved carrots,0,1.2853167551527385
36,11681,reflected the sunlight,placed __ in the sun,English,36,F,F,short_filler,object_high,15,mirrors,15,5,1,Yes,NA,3,reflected the sunlight mirrors,1,13.609731031190691
